frequency	v(onoise)*v(onoise)/100	v(onoise)/100
6.807693586936385e+02	2.355542e-19	4.853393e-11
6.823386941415664e+02	2.355542e-19	4.853393e-11
6.839116472813259e+02	2.355542e-19	4.853393e-11
6.854882264525578e+02	2.355542e-19	4.853393e-11
6.870684400141282e+02	2.355542e-19	4.853393e-11
6.886522963441719e+02	2.355542e-19	4.853393e-11
6.902398038401374e+02	2.355542e-19	4.853393e-11
6.918309709188317e+02	2.355542e-19	4.853393e-11
6.934258060164640e+02	2.355542e-19	4.853393e-11
6.950243175886915e+02	2.355542e-19	4.853393e-11
6.966265141106630e+02	2.355542e-19	4.853393e-11
6.982324040770654e+02	2.355542e-19	4.853393e-11
6.998419960021673e+02	2.355542e-19	4.853393e-11
7.014552984198647e+02	2.355542e-19	4.853393e-11
7.030723198837267e+02	2.355542e-19	4.853393e-11
7.046930689670398e+02	2.355542e-19	4.853393e-11
7.063175542628545e+02	2.355542e-19	4.853393e-11
7.079457843840303e+02	2.355542e-19	4.853393e-11
7.095777679632807e+02	2.355542e-19	4.853393e-11
7.112135136532207e+02	2.355542e-19	4.853393e-11
7.128530301264110e+02	2.355542e-19	4.853393e-11
7.144963260754046e+02	2.355542e-19	4.853393e-11
7.161434102127930e+02	2.355542e-19	4.853393e-11
7.177942912712524e+02	2.355542e-19	4.853393e-11
7.194489780035898e+02	2.355542e-19	4.853393e-11
7.211074791827896e+02	2.355542e-19	4.853393e-11
7.227698036020599e+02	2.355542e-19	4.853393e-11
7.244359600748795e+02	2.355542e-19	4.853393e-11
7.261059574350438e+02	2.355542e-19	4.853393e-11
7.277798045367130e+02	2.355542e-19	4.853393e-11
7.294575102544572e+02	2.355542e-19	4.853393e-11
7.311390834833057e+02	2.355542e-19	4.853393e-11
7.328245331387920e+02	2.355542e-19	4.853393e-11
7.345138681570027e+02	2.355542e-19	4.853393e-11
7.362070974946234e+02	2.355542e-19	4.853393e-11
7.379042301289880e+02	2.355542e-19	4.853393e-11
7.396052750581246e+02	2.355542e-19	4.853393e-11
7.413102413008040e+02	2.355542e-19	4.853393e-11
7.430191378965876e+02	2.355542e-19	4.853393e-11
7.447319739058750e+02	2.355542e-19	4.853393e-11
7.464487584099520e+02	2.355542e-19	4.853393e-11
7.481695005110396e+02	2.355542e-19	4.853393e-11
7.498942093323408e+02	2.355542e-19	4.853393e-11
7.516228940180901e+02	2.355542e-19	4.853393e-11
7.533555637336017e+02	2.355542e-19	4.853393e-11
7.550922276653180e+02	2.355542e-19	4.853393e-11
7.568328950208581e+02	2.355542e-19	4.853393e-11
7.585775750290672e+02	2.355542e-19	4.853393e-11
7.603262769400649e+02	2.355542e-19	4.853393e-11
7.620790100252948e+02	2.355542e-19	4.853393e-11
7.638357835775732e+02	2.355542e-19	4.853393e-11
7.655966069111386e+02	2.355542e-19	4.853393e-11
7.673614893617008e+02	2.355542e-19	4.853393e-11
7.691304402864912e+02	2.355542e-19	4.853393e-11
7.709034690643113e+02	2.355542e-19	4.853393e-11
7.726805850955833e+02	2.355542e-19	4.853392e-11
7.744617978023992e+02	2.355542e-19	4.853392e-11
7.762471166285720e+02	2.355542e-19	4.853392e-11
7.780365510396840e+02	2.355542e-19	4.853392e-11
7.798301105231384e+02	2.355542e-19	4.853392e-11
7.816278045882091e+02	2.355542e-19	4.853392e-11
7.834296427660908e+02	2.355542e-19	4.853392e-11
7.852356346099505e+02	2.355542e-19	4.853392e-11
7.870457896949770e+02	2.355542e-19	4.853392e-11
7.888601176184324e+02	2.355542e-19	4.853392e-11
7.906786279997028e+02	2.355542e-19	4.853392e-11
7.925013304803491e+02	2.355542e-19	4.853392e-11
7.943282347241586e+02	2.355542e-19	4.853392e-11
7.961593504171956e+02	2.355542e-19	4.853392e-11
7.979946872678530e+02	2.355542e-19	4.853392e-11
7.998342550069044e+02	2.355542e-19	4.853392e-11
8.016780633875550e+02	2.355542e-19	4.853392e-11
8.035261221854928e+02	2.355542e-19	4.853392e-11
8.053784411989417e+02	2.355542e-19	4.853392e-11
8.072350302487130e+02	2.355542e-19	4.853392e-11
8.090958991782568e+02	2.355542e-19	4.853392e-11
8.109610578537149e+02	2.355542e-19	4.853392e-11
8.128305161639730e+02	2.355542e-19	4.853392e-11
8.147042840207131e+02	2.355542e-19	4.853392e-11
8.165823713584656e+02	2.355542e-19	4.853392e-11
8.184647881346626e+02	2.355542e-19	4.853392e-11
8.203515443296907e+02	2.355542e-19	4.853392e-11
8.222426499469433e+02	2.355542e-19	4.853392e-11
8.241381150128740e+02	2.355542e-19	4.853392e-11
8.260379495770502e+02	2.355542e-19	4.853392e-11
8.279421637122052e+02	2.355542e-19	4.853392e-11
8.298507675142932e+02	2.355542e-19	4.853392e-11
8.317637711025415e+02	2.355542e-19	4.853392e-11
8.336811846195044e+02	2.355542e-19	4.853392e-11
8.356030182311176e+02	2.355542e-19	4.853392e-11
8.375292821267519e+02	2.355542e-19	4.853392e-11
8.394599865192665e+02	2.355542e-19	4.853392e-11
8.413951416450639e+02	2.355542e-19	4.853392e-11
8.433347577641438e+02	2.355542e-19	4.853392e-11
8.452788451601579e+02	2.355542e-19	4.853392e-11
8.472274141404640e+02	2.355542e-19	4.853392e-11
8.491804750361812e+02	2.355542e-19	4.853392e-11
8.511380382022434e+02	2.355542e-19	4.853392e-11
8.531001140174560e+02	2.355542e-19	4.853392e-11
8.550667128845495e+02	2.355542e-19	4.853392e-11
8.570378452302355e+02	2.355542e-19	4.853392e-11
8.590135215052612e+02	2.355542e-19	4.853392e-11
8.609937521844657e+02	2.355541e-19	4.853392e-11
8.629785477668352e+02	2.355541e-19	4.853392e-11
8.649679187755578e+02	2.355541e-19	4.853392e-11
8.669618757580807e+02	2.355541e-19	4.853392e-11
8.689604292861655e+02	2.355541e-19	4.853392e-11
8.709635899559440e+02	2.355541e-19	4.853392e-11
8.729713683879746e+02	2.355541e-19	4.853392e-11
8.749837752272988e+02	2.355541e-19	4.853392e-11
8.770008211434970e+02	2.355541e-19	4.853392e-11
8.790225168307462e+02	2.355541e-19	4.853392e-11
8.810488730078756e+02	2.355541e-19	4.853392e-11
8.830799004184240e+02	2.355541e-19	4.853392e-11
8.851156098306964e+02	2.355541e-19	4.853392e-11
8.871560120378214e+02	2.355541e-19	4.853392e-11
8.892011178578085e+02	2.355541e-19	4.853392e-11
8.912509381336052e+02	2.355541e-19	4.853392e-11
8.933054837331547e+02	2.355541e-19	4.853392e-11
8.953647655494528e+02	2.355541e-19	4.853392e-11
8.974287945006071e+02	2.355541e-19	4.853392e-11
8.994975815298934e+02	2.355541e-19	4.853392e-11
9.015711376058148e+02	2.355541e-19	4.853392e-11
9.036494737221589e+02	2.355541e-19	4.853392e-11
9.057326008980572e+02	2.355541e-19	4.853392e-11
9.078205301780424e+02	2.355541e-19	4.853392e-11
9.099132726321079e+02	2.355541e-19	4.853392e-11
9.120108393557657e+02	2.355541e-19	4.853392e-11
9.141132414701058e+02	2.355541e-19	4.853392e-11
9.162204901218549e+02	2.355541e-19	4.853392e-11
9.183325964834356e+02	2.355541e-19	4.853392e-11
9.204495717530257e+02	2.355541e-19	4.853392e-11
9.225714271546173e+02	2.355541e-19	4.853392e-11
9.246981739380763e+02	2.355541e-19	4.853392e-11
9.268298233792026e+02	2.355541e-19	4.853392e-11
9.289663867797893e+02	2.355541e-19	4.853392e-11
9.311078754676828e+02	2.355541e-19	4.853392e-11
9.332543007968432e+02	2.355541e-19	4.853392e-11
9.354056741474036e+02	2.355541e-19	4.853392e-11
9.375620069257316e+02	2.355541e-19	4.853392e-11
9.397233105644888e+02	2.355541e-19	4.853392e-11
9.418895965226919e+02	2.355541e-19	4.853391e-11
9.440608762857736e+02	2.355541e-19	4.853391e-11
9.462371613656427e+02	2.355541e-19	4.853391e-11
9.484184633007465e+02	2.355541e-19	4.853391e-11
9.506047936561305e+02	2.355541e-19	4.853391e-11
9.527961640235005e+02	2.355541e-19	4.853391e-11
9.549925860212841e+02	2.355541e-19	4.853391e-11
9.571940712946922e+02	2.355541e-19	4.853391e-11
9.594006315157804e+02	2.355541e-19	4.853391e-11
9.616122783835116e+02	2.355541e-19	4.853391e-11
9.638290236238171e+02	2.355541e-19	4.853391e-11
9.660508789896595e+02	2.355541e-19	4.853391e-11
9.682778562610949e+02	2.355541e-19	4.853391e-11
9.705099672453349e+02	2.355541e-19	4.853391e-11
9.727472237768101e+02	2.355541e-19	4.853391e-11
9.749896377172314e+02	2.355541e-19	4.853391e-11
9.772372209556548e+02	2.355541e-19	4.853391e-11
9.794899854085426e+02	2.355541e-19	4.853391e-11
9.817479430198277e+02	2.355541e-19	4.853391e-11
9.840111057609765e+02	2.355541e-19	4.853391e-11
9.862794856310529e+02	2.355541e-19	4.853391e-11
9.885530946567808e+02	2.355541e-19	4.853391e-11
9.908319448926092e+02	2.355541e-19	4.853391e-11
9.931160484207750e+02	2.355541e-19	4.853391e-11
9.954054173513676e+02	2.355541e-19	4.853391e-11
9.977000638223936e+02	2.355541e-19	4.853391e-11
9.999999999998399e+02	2.355541e-19	4.853391e-11
1.002305238077739e+03	2.355541e-19	4.853391e-11
1.004615790278234e+03	2.355541e-19	4.853391e-11
1.006931668851643e+03	2.355541e-19	4.853391e-11
1.009252886076523e+03	2.355541e-19	4.853391e-11
1.011579454259736e+03	2.355541e-19	4.853391e-11
1.013911385736517e+03	2.355540e-19	4.853391e-11
1.016248692870533e+03	2.355540e-19	4.853391e-11
1.018591388053953e+03	2.355540e-19	4.853391e-11
1.020939483707516e+03	2.355540e-19	4.853391e-11
1.023292992280590e+03	2.355540e-19	4.853391e-11
1.025651926251243e+03	2.355540e-19	4.853391e-11
1.028016298126308e+03	2.355540e-19	4.853391e-11
1.030386120441450e+03	2.355540e-19	4.853391e-11
1.032761405761231e+03	2.355540e-19	4.853391e-11
1.035142166679177e+03	2.355540e-19	4.853391e-11
1.037528415817846e+03	2.355540e-19	4.853391e-11
1.039920165828892e+03	2.355540e-19	4.853391e-11
1.042317429393136e+03	2.355540e-19	4.853391e-11
1.044720219220632e+03	2.355540e-19	4.853391e-11
1.047128548050731e+03	2.355540e-19	4.853391e-11
1.049542428652153e+03	2.355540e-19	4.853391e-11
1.051961873823053e+03	2.355540e-19	4.853391e-11
1.054386896391089e+03	2.355540e-19	4.853391e-11
1.056817509213488e+03	2.355540e-19	4.853391e-11
1.059253725177118e+03	2.355540e-19	4.853391e-11
1.061695557198553e+03	2.355540e-19	4.853391e-11
1.064143018224144e+03	2.355540e-19	4.853391e-11
1.066596121230085e+03	2.355540e-19	4.853391e-11
1.069054879222485e+03	2.355540e-19	4.853391e-11
1.071519305237433e+03	2.355540e-19	4.853391e-11
1.073989412341071e+03	2.355540e-19	4.853391e-11
1.076465213629661e+03	2.355540e-19	4.853391e-11
1.078946722229654e+03	2.355540e-19	4.853391e-11
1.081433951297763e+03	2.355540e-19	4.853391e-11
1.083926914021028e+03	2.355540e-19	4.853391e-11
1.086425623616889e+03	2.355540e-19	4.853391e-11
1.088930093333257e+03	2.355540e-19	4.853391e-11
1.091440336448580e+03	2.355540e-19	4.853391e-11
1.093956366271917e+03	2.355540e-19	4.853391e-11
1.096478196143007e+03	2.355540e-19	4.853391e-11
1.099005839432343e+03	2.355540e-19	4.853391e-11
1.101539309541236e+03	2.355540e-19	4.853391e-11
1.104078619901894e+03	2.355540e-19	4.853391e-11
1.106623783977487e+03	2.355540e-19	4.853391e-11
1.109174815262221e+03	2.355540e-19	4.853391e-11
1.111731727281410e+03	2.355540e-19	4.853391e-11
1.114294533591549e+03	2.355540e-19	4.853391e-11
1.116863247780379e+03	2.355540e-19	4.853391e-11
1.119437883466969e+03	2.355540e-19	4.853391e-11
1.122018454301781e+03	2.355540e-19	4.853391e-11
1.124604973966743e+03	2.355540e-19	4.853391e-11
1.127197456175327e+03	2.355540e-19	4.853391e-11
1.129795914672614e+03	2.355540e-19	4.853391e-11
1.132400363235372e+03	2.355540e-19	4.853391e-11
1.135010815672130e+03	2.355540e-19	4.853391e-11
1.137627285823245e+03	2.355540e-19	4.853391e-11
1.140249787560983e+03	2.355540e-19	4.853391e-11
1.142878334789585e+03	2.355540e-19	4.853391e-11
1.145512941445349e+03	2.355540e-19	4.853391e-11
1.148153621496695e+03	2.355540e-19	4.853390e-11
1.150800388944248e+03	2.355540e-19	4.853390e-11
1.153453257820904e+03	2.355540e-19	4.853390e-11
1.156112242191910e+03	2.355540e-19	4.853390e-11
1.158777356154937e+03	2.355540e-19	4.853390e-11
1.161448613840153e+03	2.355540e-19	4.853390e-11
1.164126029410301e+03	2.355540e-19	4.853390e-11
1.166809617060771e+03	2.355540e-19	4.853390e-11
1.169499391019679e+03	2.355540e-19	4.853390e-11
1.172195365547939e+03	2.355540e-19	4.853390e-11
1.174897554939337e+03	2.355540e-19	4.853390e-11
1.177605973520614e+03	2.355540e-19	4.853390e-11
1.180320635651536e+03	2.355540e-19	4.853390e-11
1.183041555724971e+03	2.355540e-19	4.853390e-11
1.185768748166966e+03	2.355540e-19	4.853390e-11
1.188502227436823e+03	2.355540e-19	4.853390e-11
1.191242008027179e+03	2.355540e-19	4.853390e-11
1.193988104464077e+03	2.355540e-19	4.853390e-11
1.196740531307047e+03	2.355540e-19	4.853390e-11
1.199499303149182e+03	2.355540e-19	4.853390e-11
1.202264434617215e+03	2.355540e-19	4.853390e-11
1.205035940371599e+03	2.355540e-19	4.853390e-11
1.207813835106582e+03	2.355540e-19	4.853390e-11
1.210598133550283e+03	2.355539e-19	4.853390e-11
1.213388850464778e+03	2.355539e-19	4.853390e-11
1.216186000646168e+03	2.355539e-19	4.853390e-11
1.218989598924666e+03	2.355539e-19	4.853390e-11
1.221799660164671e+03	2.355539e-19	4.853390e-11
1.224616199264847e+03	2.355539e-19	4.853390e-11
1.227439231158205e+03	2.355539e-19	4.853390e-11
1.230268770812179e+03	2.355539e-19	4.853390e-11
1.233104833228706e+03	2.355539e-19	4.853390e-11
1.235947433444307e+03	2.355539e-19	4.853390e-11
1.238796586530165e+03	2.355539e-19	4.853390e-11
1.241652307592206e+03	2.355539e-19	4.853390e-11
1.244514611771180e+03	2.355539e-19	4.853390e-11
1.247383514242737e+03	2.355539e-19	4.853390e-11
1.250259030217514e+03	2.355539e-19	4.853390e-11
1.253141174941209e+03	2.355539e-19	4.853390e-11
1.256029963694667e+03	2.355539e-19	4.853390e-11
1.258925411793959e+03	2.355539e-19	4.853390e-11
1.261827534590462e+03	2.355539e-19	4.853390e-11
1.264736347470942e+03	2.355539e-19	4.853390e-11
1.267651865857636e+03	2.355539e-19	4.853389e-11
1.270574105208331e+03	2.355539e-19	4.853389e-11
1.273503081016451e+03	2.355539e-19	4.853389e-11
1.276438808811132e+03	2.355539e-19	4.853389e-11
1.279381304157313e+03	2.355539e-19	4.853389e-11
1.282330582655809e+03	2.355539e-19	4.853389e-11
1.285286659943402e+03	2.355539e-19	4.853389e-11
1.288249551692920e+03	2.355539e-19	4.853389e-11
1.291219273613320e+03	2.355539e-19	4.853389e-11
1.294195841449771e+03	2.355539e-19	4.853389e-11
1.297179270983740e+03	2.355539e-19	4.853389e-11
1.300169578033074e+03	2.355539e-19	4.853389e-11
1.303166778452083e+03	2.355539e-19	4.853389e-11
1.306170888131624e+03	2.355539e-19	4.853389e-11
1.309181922999189e+03	2.355539e-19	4.853389e-11
1.312199899018985e+03	2.355539e-19	4.853389e-11
1.315224832192019e+03	2.355539e-19	4.853389e-11
1.318256738556188e+03	2.355539e-19	4.853389e-11
1.321295634186355e+03	2.355539e-19	4.853389e-11
1.324341535194444e+03	2.355538e-19	4.853389e-11
1.327394457729518e+03	2.355538e-19	4.853389e-11
1.330454417977869e+03	2.355538e-19	4.853389e-11
1.333521432163102e+03	2.355538e-19	4.853389e-11
1.336595516546219e+03	2.355538e-19	4.853389e-11
1.339676687425712e+03	2.355538e-19	4.853389e-11
1.342764961137640e+03	2.355538e-19	4.853389e-11
1.345860354055724e+03	2.355538e-19	4.853389e-11
1.348962882591428e+03	2.355538e-19	4.853389e-11
1.352072563194051e+03	2.355538e-19	4.853389e-11
1.355189412350810e+03	2.355538e-19	4.853389e-11
1.358313446586927e+03	2.355538e-19	4.853389e-11
1.361444682465722e+03	2.355538e-19	4.853389e-11
1.364583136588696e+03	2.355538e-19	4.853389e-11
1.367728825595620e+03	2.355538e-19	4.853389e-11
1.370881766164624e+03	2.355538e-19	4.853389e-11
1.374041975012285e+03	2.355538e-19	4.853389e-11
1.377209468893716e+03	2.355538e-19	4.853388e-11
1.380384264602654e+03	2.355538e-19	4.853388e-11
1.383566378971549e+03	2.355538e-19	4.853388e-11
1.386755828871656e+03	2.355538e-19	4.853388e-11
1.389952631213120e+03	2.355538e-19	4.853388e-11
1.393156802945069e+03	2.355538e-19	4.853388e-11
1.396368361055703e+03	2.355538e-19	4.853388e-11
1.399587322572383e+03	2.355538e-19	4.853388e-11
1.402813704561722e+03	2.355538e-19	4.853388e-11
1.406047524129678e+03	2.355538e-19	4.853388e-11
1.409288798421638e+03	2.355538e-19	4.853388e-11
1.412537544622517e+03	2.355538e-19	4.853388e-11
1.415793779956844e+03	2.355538e-19	4.853388e-11
1.419057521688853e+03	2.355538e-19	4.853388e-11
1.422328787122580e+03	2.355538e-19	4.853388e-11
1.425607593601948e+03	2.355538e-19	4.853388e-11
1.428893958510862e+03	2.355537e-19	4.853388e-11
1.432187899273302e+03	2.355537e-19	4.853388e-11
1.435489433353414e+03	2.355537e-19	4.853388e-11
1.438798578255603e+03	2.355537e-19	4.853388e-11
1.442115351524626e+03	2.355537e-19	4.853388e-11
1.445439770745684e+03	2.355537e-19	4.853388e-11
1.448771853544517e+03	2.355537e-19	4.853388e-11
1.452111617587497e+03	2.355537e-19	4.853388e-11
1.455459080581720e+03	2.355537e-19	4.853388e-11
1.458814260275102e+03	2.355537e-19	4.853388e-11
1.462177174456471e+03	2.355537e-19	4.853388e-11
1.465547840955664e+03	2.355537e-19	4.853388e-11
1.468926277643619e+03	2.355537e-19	4.853388e-11
1.472312502432470e+03	2.355537e-19	4.853388e-11
1.475706533275645e+03	2.355537e-19	4.853388e-11
1.479108388167957e+03	2.355537e-19	4.853387e-11
1.482518085145703e+03	2.355537e-19	4.853387e-11
1.485935642286755e+03	2.355537e-19	4.853387e-11
1.489361077710663e+03	2.355537e-19	4.853387e-11
1.492794409578743e+03	2.355537e-19	4.853387e-11
1.496235656094180e+03	2.355537e-19	4.853387e-11
1.499684835502119e+03	2.355537e-19	4.853387e-11
1.503141966089767e+03	2.355537e-19	4.853387e-11
1.506607066186486e+03	2.355537e-19	4.853387e-11
1.510080154163892e+03	2.355537e-19	4.853387e-11
1.513561248435951e+03	2.355537e-19	4.853387e-11
1.517050367459079e+03	2.355537e-19	4.853387e-11
1.520547529732237e+03	2.355537e-19	4.853387e-11
1.524052753797032e+03	2.355537e-19	4.853387e-11
1.527566058237813e+03	2.355537e-19	4.853387e-11
1.531087461681770e+03	2.355537e-19	4.853387e-11
1.534616982799033e+03	2.355537e-19	4.853387e-11
1.538154640302773e+03	2.355537e-19	4.853387e-11
1.541700452949297e+03	2.355537e-19	4.853387e-11
1.545254439538151e+03	2.355537e-19	4.853387e-11
1.548816618912218e+03	2.355537e-19	4.853387e-11
1.552387009957818e+03	2.355537e-19	4.853387e-11
1.555965631604809e+03	2.355537e-19	4.853387e-11
1.559552502826688e+03	2.355537e-19	4.853387e-11
1.563147642640688e+03	2.355537e-19	4.853387e-11
1.566751070107882e+03	2.355537e-19	4.853387e-11
1.570362804333285e+03	2.355537e-19	4.853387e-11
1.573982864465951e+03	2.355536e-19	4.853387e-11
1.577611269699079e+03	2.355536e-19	4.853387e-11
1.581248039270113e+03	2.355536e-19	4.853387e-11
1.584893192460843e+03	2.355536e-19	4.853387e-11
1.588546748597508e+03	2.355536e-19	4.853387e-11
1.592208727050898e+03	2.355536e-19	4.853387e-11
1.595879147236460e+03	2.355536e-19	4.853387e-11
1.599558028614395e+03	2.355536e-19	4.853387e-11
1.603245390689767e+03	2.355536e-19	4.853387e-11
1.606941253012603e+03	2.355536e-19	4.853387e-11
1.610645635177995e+03	2.355536e-19	4.853387e-11
1.614358556826210e+03	2.355536e-19	4.853387e-11
1.618080037642789e+03	2.355536e-19	4.853386e-11
1.621810097358652e+03	2.355536e-19	4.853386e-11
1.625548755750205e+03	2.355536e-19	4.853386e-11
1.629296032639443e+03	2.355536e-19	4.853386e-11
1.633051947894055e+03	2.355536e-19	4.853386e-11
1.636816521427528e+03	2.355536e-19	4.853386e-11
1.640589773199258e+03	2.355536e-19	4.853386e-11
1.644371723214650e+03	2.355536e-19	4.853386e-11
1.648162391525225e+03	2.355536e-19	4.853386e-11
1.651961798228731e+03	2.355536e-19	4.853386e-11
1.655769963469244e+03	2.355536e-19	4.853386e-11
1.659586907437275e+03	2.355536e-19	4.853386e-11
1.663412650369884e+03	2.355535e-19	4.853386e-11
1.667247212550776e+03	2.355535e-19	4.853386e-11
1.671090614310420e+03	2.355535e-19	4.853386e-11
1.674942876026149e+03	2.355535e-19	4.853386e-11
1.678804018122272e+03	2.355535e-19	4.853386e-11
1.682674061070178e+03	2.355535e-19	4.853386e-11
1.686553025388451e+03	2.355535e-19	4.853386e-11
1.690440931642973e+03	2.355535e-19	4.853386e-11
1.694337800447036e+03	2.355535e-19	4.853386e-11
1.698243652461452e+03	2.355535e-19	4.853386e-11
1.702158508394657e+03	2.355535e-19	4.853386e-11
1.706082389002829e+03	2.355535e-19	4.853385e-11
1.710015315089993e+03	2.355535e-19	4.853385e-11
1.713957307508130e+03	2.355535e-19	4.853385e-11
1.717908387157292e+03	2.355535e-19	4.853385e-11
1.721868574985710e+03	2.355535e-19	4.853385e-11
1.725837891989906e+03	2.355535e-19	4.853385e-11
1.729816359214803e+03	2.355535e-19	4.853385e-11
1.733803997753838e+03	2.355535e-19	4.853385e-11
1.737800828749075e+03	2.355535e-19	4.853385e-11
1.741806873391313e+03	2.355535e-19	4.853385e-11
1.745822152920202e+03	2.355534e-19	4.853385e-11
1.749846688624354e+03	2.355534e-19	4.853385e-11
1.753880501841458e+03	2.355534e-19	4.853385e-11
1.757923613958388e+03	2.355534e-19	4.853385e-11
1.761976046411324e+03	2.355534e-19	4.853385e-11
1.766037820685859e+03	2.355534e-19	4.853385e-11
1.770108958317114e+03	2.355534e-19	4.853385e-11
1.774189480889858e+03	2.355534e-19	4.853385e-11
1.778279410038614e+03	2.355534e-19	4.853385e-11
1.782378767447780e+03	2.355534e-19	4.853385e-11
1.786487574851741e+03	2.355534e-19	4.853384e-11
1.790605854034984e+03	2.355534e-19	4.853384e-11
1.794733626832215e+03	2.355534e-19	4.853384e-11
1.798870915128475e+03	2.355534e-19	4.853384e-11
1.803017740859256e+03	2.355534e-19	4.853384e-11
1.807174126010613e+03	2.355534e-19	4.853384e-11
1.811340092619288e+03	2.355534e-19	4.853384e-11
1.815515662772820e+03	2.355534e-19	4.853384e-11
1.819700858609667e+03	2.355534e-19	4.853384e-11
1.823895702319321e+03	2.355534e-19	4.853384e-11
1.828100216142424e+03	2.355534e-19	4.853384e-11
1.832314422370893e+03	2.355534e-19	4.853384e-11
1.836538343348027e+03	2.355534e-19	4.853384e-11
1.840772001468635e+03	2.355534e-19	4.853384e-11
1.845015419179152e+03	2.355534e-19	4.853384e-11
1.849268618977756e+03	2.355534e-19	4.853384e-11
1.853531623414488e+03	2.355534e-19	4.853384e-11
1.857804455091374e+03	2.355534e-19	4.853384e-11
1.862087136662542e+03	2.355534e-19	4.853384e-11
1.866379690834344e+03	2.355533e-19	4.853383e-11
1.870682140365474e+03	2.355533e-19	4.853383e-11
1.874994508067091e+03	2.355533e-19	4.853383e-11
1.879316816802940e+03	2.355533e-19	4.853383e-11
1.883649089489471e+03	2.355533e-19	4.853383e-11
1.887991349095963e+03	2.355533e-19	4.853383e-11
1.892343618644644e+03	2.355533e-19	4.853383e-11
1.896705921210814e+03	2.355533e-19	4.853383e-11
1.901078279922967e+03	2.355533e-19	4.853383e-11
1.905460717962914e+03	2.355533e-19	4.853383e-11
1.909853258565904e+03	2.355533e-19	4.853383e-11
1.914255925020751e+03	2.355533e-19	4.853383e-11
1.918668740669953e+03	2.355533e-19	4.853383e-11
1.923091728909821e+03	2.355533e-19	4.853383e-11
1.927524913190598e+03	2.355533e-19	4.853383e-11
1.931968317016585e+03	2.355533e-19	4.853383e-11
1.936421963946268e+03	2.355533e-19	4.853383e-11
1.940885877592438e+03	2.355532e-19	4.853383e-11
1.945360081622321e+03	2.355532e-19	4.853383e-11
1.949844599757703e+03	2.355532e-19	4.853383e-11
1.954339455775051e+03	2.355532e-19	4.853383e-11
1.958844673505646e+03	2.355532e-19	4.853383e-11
1.963360276835702e+03	2.355532e-19	4.853383e-11
1.967886289706499e+03	2.355532e-19	4.853383e-11
1.972422736114507e+03	2.355532e-19	4.853383e-11
1.976969640111513e+03	2.355532e-19	4.853382e-11
1.981527025804749e+03	2.355532e-19	4.853382e-11
1.986094917357022e+03	2.355532e-19	4.853382e-11
1.990673338986836e+03	2.355532e-19	4.853382e-11
1.995262314968528e+03	2.355532e-19	4.853382e-11
1.999861869632392e+03	2.355532e-19	4.853382e-11
2.004472027364808e+03	2.355532e-19	4.853382e-11
2.009092812608374e+03	2.355532e-19	4.853382e-11
2.013724249862033e+03	2.355531e-19	4.853382e-11
2.018366363681205e+03	2.355531e-19	4.853382e-11
2.023019178677915e+03	2.355531e-19	4.853382e-11
2.027682719520924e+03	2.355531e-19	4.853382e-11
2.032357010935863e+03	2.355531e-19	4.853382e-11
2.037042077705358e+03	2.355531e-19	4.853382e-11
2.041737944669169e+03	2.355531e-19	4.853382e-11
2.046444636724313e+03	2.355531e-19	4.853382e-11
2.051162178825203e+03	2.355531e-19	4.853381e-11
2.055890595983778e+03	2.355531e-19	4.853381e-11
2.060629913269636e+03	2.355531e-19	4.853381e-11
2.065380155810164e+03	2.355531e-19	4.853381e-11
2.070141348790676e+03	2.355531e-19	4.853381e-11
2.074913517454543e+03	2.355531e-19	4.853381e-11
2.079696687103327e+03	2.355531e-19	4.853381e-11
2.084490883096920e+03	2.355531e-19	4.853381e-11
2.089296130853669e+03	2.355531e-19	4.853381e-11
2.094112455850522e+03	2.355531e-19	4.853381e-11
2.098939883623152e+03	2.355531e-19	4.853381e-11
2.103778439766103e+03	2.355531e-19	4.853381e-11
2.108628149932915e+03	2.355531e-19	4.853381e-11
2.113489039836272e+03	2.355531e-19	4.853381e-11
2.118361135248126e+03	2.355530e-19	4.853380e-11
2.123244461999843e+03	2.355530e-19	4.853380e-11
2.128139045982334e+03	2.355530e-19	4.853380e-11
2.133044913146197e+03	2.355530e-19	4.853380e-11
2.137962089501852e+03	2.355530e-19	4.853380e-11
2.142890601119678e+03	2.355530e-19	4.853380e-11
2.147830474130152e+03	2.355530e-19	4.853380e-11
2.152781734723990e+03	2.355530e-19	4.853380e-11
2.157744409152283e+03	2.355530e-19	4.853380e-11
2.162718523726635e+03	2.355530e-19	4.853380e-11
2.167704104819309e+03	2.355530e-19	4.853380e-11
2.172701178863358e+03	2.355530e-19	4.853380e-11
2.177709772352771e+03	2.355530e-19	4.853380e-11
2.182729911842613e+03	2.355530e-19	4.853380e-11
2.187761623949163e+03	2.355529e-19	4.853379e-11
2.192804935350058e+03	2.355529e-19	4.853379e-11
2.197859872784433e+03	2.355529e-19	4.853379e-11
2.202926463053063e+03	2.355529e-19	4.853379e-11
2.208004733018506e+03	2.355529e-19	4.853379e-11
2.213094709605243e+03	2.355529e-19	4.853379e-11
2.218196419799823e+03	2.355529e-19	4.853379e-11
2.223309890651006e+03	2.355529e-19	4.853379e-11
2.228435149269906e+03	2.355529e-19	4.853379e-11
2.233572222830132e+03	2.355529e-19	4.853379e-11
